time/total_timesteps,time/time_elapsed,train/n_updates,train/actor_loss,train/ent_coef,train/ent_coef_loss,rollout/ep_rew_mean,time/episodes,train/critic_loss,train/learning_rate,time/fps,rollout/ep_len_mean,eval/mean_ep_length,eval/mean_reward
1287280,4900,160897,-129.6332244873047,0.20325332880020142,-0.5595791935920715,1276.5969132099997,4064,3853.551513671875,0.001,262,90.78,,
1287648,4901,160943,-151.4888916015625,0.2045845091342926,0.5494109392166138,1302.5346333899997,4068,1002.5889892578125,0.001,262,86.04,,
1287760,4901,160957,-147.21258544921875,0.2050648182630539,0.7408963441848755,1245.6958366200001,4072,4034.2578125,0.001,262,92.68,,
1288096,4903,160999,-166.93519592285156,0.20666749775409698,0.2279527187347412,1192.3364370900001,4076,830.5380859375,0.001,262,91.75,,
1288184,4903,161010,-221.8879852294922,0.20697759091854095,0.20807313919067383,1141.8335056300002,4080,1648.507080078125,0.001,262,101.18,,
1288904,4905,161100,-202.11602783203125,0.20950521528720856,0.45328184962272644,1124.0458886200001,4084,1012.1296997070312,0.001,262,100.52,,
1289304,4907,161150,-149.8715362548828,0.21229232847690582,0.9549993872642517,1112.8675075699998,4088,609.1804809570312,0.001,262,102.22,,
1289440,4907,161167,-152.97390747070312,0.21298015117645264,1.1758580207824707,1130.2830186400001,4092,1860.788330078125,0.001,262,102.16,,
1289832,4909,161216,-150.92469787597656,0.2134176641702652,-0.7730619311332703,1129.2672335000002,4096,1013.873046875,0.001,262,102.22,,
1290000,4909,161237,-229.1231689453125,0.21277929842472076,-0.6596729159355164,1114.7722276499999,4099,2591.083984375,0.001,262,104.22,,
1290000,,,,,,,,,,,,52.4,1582.5207778
1290168,4910,161258,-208.34564208984375,0.2120286077260971,0.08904683589935303,1116.3887629800001,4100,959.9555053710938,0.001,262,104.22,,
1290312,4911,161276,-209.30062866210938,0.21127884089946747,-0.4101221561431885,1149.38684729,4104,609.243408203125,0.001,262,100.59,,
1290640,4912,161317,-198.69053649902344,0.20865756273269653,-0.39121323823928833,1158.5920891300002,4108,731.4183349609375,0.001,262,99.71,,
1290896,4913,161349,-125.23539733886719,0.20790627598762512,0.4879625737667084,1159.61938095,4112,2228.661376953125,0.001,262,99.21,,
1291096,4914,161374,-174.27108764648438,0.2083481401205063,0.8003488779067993,1170.3504482399999,4116,6721.75390625,0.001,262,98.14,,
1291384,4915,161410,-166.8046112060547,0.21011601388454437,0.5411241054534912,1182.07089859,4120,2210.528076171875,0.001,262,96.68,,
1291776,4916,161459,-167.77618408203125,0.21328610181808472,1.7103726863861084,1161.42455954,4124,1305.7451171875,0.001,262,97.02,,
1292224,4918,161515,-180.7125244140625,0.21513912081718445,-0.22055304050445557,1160.38868327,4128,1455.36474609375,0.001,262,95.96,,
1292592,4919,161561,-180.3123779296875,0.21370817720890045,-0.4541788697242737,1153.5818204799998,4132,1230.685791015625,0.001,262,97.03,,
1293064,4920,161620,-236.64404296875,0.21038490533828735,-0.27525147795677185,820.2572237699999,4136,578.2257690429688,0.001,262,98.02,,
1293464,4922,161670,-132.6028289794922,0.20878450572490692,-0.4574566185474396,797.05684371,4140,6874.59521484375,0.001,262,100.58,,
1293984,4924,161735,-88.67719268798828,0.2070266157388687,-0.9191009998321533,805.0951814,4144,1076.941650390625,0.001,262,98.71,,
1294432,4925,161791,-138.38818359375,0.20380456745624542,-0.2192944884300232,797.10299551,4148,1452.7371826171875,0.001,262,99.44,,
1294912,4927,161851,-167.58837890625,0.20104536414146423,-0.23965418338775635,775.1007504500001,4152,1160.53955078125,0.001,262,101.63,,
1295048,4927,161868,-120.01388549804688,0.20073957741260529,0.39179155230522156,847.8543098400004,4156,3941.29345703125,0.001,262,91.14,,
1295392,4929,161911,-131.30364990234375,0.20143909752368927,-0.7256238460540771,825.87224527,4160,1987.331298828125,0.001,262,94.06,,
1295712,4930,161951,-210.04339599609375,0.20141533017158508,-0.6751783490180969,825.1682904300001,4164,4562.4130859375,0.001,262,93.32,,
1295968,4931,161983,-159.33560180664062,0.2017713487148285,1.06798255443573,807.08334403,4168,666.7399291992188,0.001,262,93.62,,
1296456,4932,162044,-159.65679931640625,0.20446191728115082,-0.8467552661895752,865.4499192500001,4172,795.7694091796875,0.001,262,86.46,,
1296784,4934,162085,-154.07752990722656,0.20499424636363983,0.7033164501190186,882.83488678,4176,780.394287109375,0.001,262,89.21,,
1297432,4936,162166,-152.5811767578125,0.20308735966682434,-0.6620016098022461,931.2991262099999,4180,862.1837158203125,0.001,262,80.07,,
1298040,4938,162242,-100.02241516113281,0.1972334086894989,-1.3494365215301514,947.70680163,4184,913.2911376953125,0.001,262,81.17,,
1298352,4939,162281,-191.9521484375,0.19507937133312225,0.6268383264541626,928.83758139,4188,1182.6468505859375,0.001,262,81.61,,
1298672,4940,162321,-146.03329467773438,0.1950783133506775,0.4218800663948059,904.04328637,4192,1005.68994140625,0.001,262,82.4,,
1299080,4941,162372,-217.01705932617188,0.19715219736099243,0.5744953751564026,892.3812129300001,4196,1211.91748046875,0.001,262,84.54,,
1299392,4942,162411,-182.40219116210938,0.199464812874794,0.5113604068756104,905.7847929000001,4200,2221.8212890625,0.001,262,82.78,,
1299704,4944,162450,-123.30378723144531,0.20174716413021088,0.6051247715950012,836.0628711500001,4204,1513.672607421875,0.001,262,93.7,,
1299952,4944,162481,-106.60466003417969,0.20392915606498718,1.131795883178711,830.9803953400001,4208,2543.764892578125,0.001,262,94.41,,
1300000,4945,162487,-150.42965698242188,0.2042756974697113,0.37233659625053406,830.9803953400001,4208,705.554931640625,0.001,262,94.41,,
1300000,,,,,,,,,,,,131.8,1033.8522192
1300528,4948,162553,-202.93966674804688,0.20820243656635284,0.3905811309814453,831.7779027599998,4212,1623.747314453125,0.001,262,94.55,,
1300680,4948,162572,-146.8372802734375,0.20884445309638977,-0.8657119274139404,819.36039737,4216,1403.074462890625,0.001,262,95.75,,
1300984,4949,162610,-189.23916625976562,0.2087048888206482,-0.12013581395149231,814.53182102,4220,949.9649658203125,0.001,262,96.41,,
1301096,4950,162624,-208.21905517578125,0.20846228301525116,-0.2190237045288086,840.84557122,4224,828.7485961914062,0.001,262,94.34,,
1301496,4951,162674,-224.804931640625,0.20649473369121552,-0.8790890574455261,850.2737707900001,4228,1113.87353515625,0.001,262,93.34,,
1302168,4954,162758,-162.0605010986328,0.20274105668067932,-0.12355181574821472,829.52217364,4232,1130.218017578125,0.001,262,92.41,,
1302952,4956,162856,-187.956298828125,0.1961912214756012,-0.22927963733673096,1151.48769692,4236,1523.1453857421875,0.001,262,94.11,,
1304160,4960,163007,-198.8531951904297,0.1943524330854416,0.5012900829315186,1151.0186729700001,4240,1308.181640625,0.001,262,95.74,,
1304984,4963,163110,-226.92669677734375,0.19734014570713043,-0.01539871096611023,1159.18513878,4244,3692.323486328125,0.001,262,94.79,,
1305728,4966,163203,-196.37945556640625,0.19528807699680328,-0.5724188089370728,1139.87072846,4248,1773.134033203125,0.001,262,100.69,,
1306160,4967,163257,-172.8770294189453,0.19276829063892365,0.08436824381351471,1083.0392228,4252,1244.61572265625,0.001,262,103.24,,
1307024,4970,163365,-193.30181884765625,0.1953294575214386,0.004500553011894226,1086.6647156,4256,932.5513916015625,0.001,262,102.82,,
1308440,4975,163542,-142.5188446044922,0.19584034383296967,-0.8858975768089294,1075.00501213,4260,1120.5120849609375,0.001,262,105.91,,
1310000,4981,163737,-253.0297088623047,0.20048770308494568,2.30637264251709,950.3316535399999,4263,957.20849609375,0.001,262,127.17,,
1310000,,,,,,,,,,,,1000.0,-3175.9085626
1310616,4992,163814,-191.34722900390625,0.21044933795928955,1.044037938117981,936.6989819699999,4264,3736.30908203125,0.001,262,128.34,,
1311152,4994,163881,-171.47097778320312,0.21461820602416992,0.22411441802978516,920.72329203,4268,721.721435546875,0.001,262,131.78,,
1311656,4996,163944,-194.39688110351562,0.21524424850940704,-0.9889895915985107,918.77556692,4272,3458.1474609375,0.001,262,132.07,,
1312368,4998,164033,-99.81416320800781,0.20923347771167755,-0.41885942220687866,898.6711271899999,4276,4503.38916015625,0.001,262,138.2,,
1312856,5000,164094,-132.18113708496094,0.2032863199710846,-1.3325023651123047,880.6058196900001,4280,920.9472045898438,0.001,262,142.35,,
1313152,5001,164131,-163.94281005859375,0.19941407442092896,-1.2563471794128418,884.65983397,4284,737.965087890625,0.001,262,141.54,,
1313664,5003,164195,-194.87017822265625,0.19697217643260956,-0.12314960360527039,911.8835449,4288,1664.1788330078125,0.001,262,139.6,,
1314344,5005,164280,-114.58479309082031,0.1943877637386322,-0.27229708433151245,889.29853659,4292,707.87548828125,0.001,262,146.86,,
1314528,5006,164303,-168.1190643310547,0.1932740956544876,-0.9376327395439148,829.2568969700001,4296,3189.177734375,0.001,262,155.02,,
1315016,5008,164364,-167.24749755859375,0.18920718133449554,-0.4704280495643616,824.8554442799998,4300,787.1339111328125,0.001,262,155.67,,
1315232,5008,164391,-155.18545532226562,0.18725386261940002,0.02234750986099243,870.6156755,4304,1339.49169921875,0.001,262,146.74,,
1315496,5009,164424,-232.9262237548828,0.18568778038024902,0.27356040477752686,879.2625986500002,4308,2730.7939453125,0.001,262,145.58,,
1315680,5010,164447,-174.39285278320312,0.18538418412208557,0.21699844300746918,854.1202540400002,4312,4467.0634765625,0.001,262,144.87,,
1316008,5011,164488,-128.55491638183594,0.18578177690505981,1.5691004991531372,816.0151027100001,4316,1407.450439453125,0.001,262,153.0,,
1316120,5011,164502,-163.85023498535156,0.1861923784017563,-0.3912644684314728,794.1825947599999,4320,1302.235595703125,0.001,262,151.91,,
1317952,5018,164731,-150.48104858398438,0.195942685008049,-0.014339745044708252,656.7748921200001,4324,1051.102294921875,0.001,262,156.29,,
1319144,5022,164880,-206.03897094726562,0.19784486293792725,0.07103961706161499,597.9175834000001,4328,821.8141479492188,0.001,262,165.96,,
1319664,5024,164945,-169.7421875,0.19976288080215454,0.8368140459060669,615.57245737,4332,1531.38818359375,0.001,262,167.78,,
1320000,5025,164987,-205.0917510986328,0.20169848203659058,0.6908800005912781,616.6731935800001,4333,760.7351684570312,0.001,262,167.53,,
1320000,,,,,,,,,,,,50.6,1547.2575881999999
1320080,5026,164997,-213.07789611816406,0.20220504701137543,0.3484407067298889,625.58979229,4336,1856.4083251953125,0.001,262,164.39,,
1320792,5028,165086,-230.07461547851562,0.20431716740131378,0.2863048315048218,654.4741497900001,4340,1803.85205078125,0.001,262,159.56,,
1321272,5030,165146,-132.169677734375,0.2026507705450058,-0.004322171211242676,385.14155162000003,4344,986.1453247070312,0.001,262,164.3,,
1321736,5031,165204,-194.38690185546875,0.2014814019203186,0.22836221754550934,415.64258860000007,4348,733.3604736328125,0.001,262,157.46,,
1322248,5033,165268,-168.64718627929688,0.20289380848407745,0.515038251876831,462.32280004999996,4352,1638.72412109375,0.001,262,159.38,,
1323256,5037,165394,-169.00929260253906,0.2006600946187973,-0.270920991897583,367.54924744000004,4356,1214.25439453125,0.001,262,166.52,,
1323632,5038,165441,-187.27293395996094,0.19849449396133423,-0.4148038625717163,317.96613085999996,4360,678.7657470703125,0.001,262,166.08,,
1324224,5040,165515,-145.65223693847656,0.19745175540447235,0.6880853772163391,409.98770618,4364,2166.083984375,0.001,262,153.05,,
1324512,5041,165551,-175.26275634765625,0.197564497590065,-0.6548040509223938,443.09317169999997,4368,1620.448974609375,0.001,262,149.85,,
1324968,5043,165608,-201.02865600585938,0.19522090256214142,-0.9346020221710205,445.00153400999994,4372,1208.1273193359375,0.001,262,149.87,,
1325424,5045,165665,-168.4736785888672,0.1917741894721985,-0.1984524428844452,500.99175119999995,4376,922.7509155273438,0.001,262,142.08,,
1326072,5047,165746,-155.84600830078125,0.1889278143644333,0.02443869411945343,518.60623156,4380,706.3668212890625,0.001,262,137.98,,
1326536,5049,165804,-181.655029296875,0.1894417107105255,0.28013020753860474,493.19872943999997,4384,1017.4605712890625,0.001,262,141.52,,
1326824,5049,165840,-208.9281005859375,0.19024741649627686,-0.6341936588287354,403.3938813099999,4388,2072.7158203125,0.001,262,153.45,,
1327104,5050,165875,-201.06878662109375,0.18909327685832977,-0.416972815990448,400.3647076599999,4392,899.7843017578125,0.001,262,145.77,,
1327360,5051,165907,-207.79727172851562,0.18739619851112366,-0.19546784460544586,467.77725787999987,4396,1229.921875,0.001,262,135.84,,
1327672,5052,165946,-168.28895568847656,0.18645767867565155,1.2106735706329346,444.36649739999996,4400,1056.673095703125,0.001,262,137.3,,
1327824,5053,165965,-141.12603759765625,0.1871614158153534,1.13474702835083,464.54396835999995,4404,906.51220703125,0.001,262,135.53,,
1328128,5054,166003,-136.56472778320312,0.18978184461593628,1.1407272815704346,438.1855743500001,4408,821.0447998046875,0.001,262,135.85,,
1328320,5055,166027,-152.99781799316406,0.19095350801944733,0.7103632688522339,464.08756845999994,4412,1070.294677734375,0.001,262,136.27,,
1328624,5056,166065,-227.40008544921875,0.1917746514081955,0.17763280868530273,510.61662357999995,4416,1362.9375,0.001,262,127.25,,
1328832,5057,166091,-207.18399047851562,0.19241590797901154,0.7751027345657349,535.0767081600001,4420,3462.51904296875,0.001,262,127.92,,
1329104,5058,166125,-210.1090087890625,0.19383575022220612,0.5538337826728821,670.54426096,4424,1127.2359619140625,0.001,262,124.07,,
1329280,5058,166147,-175.0794677734375,0.19469544291496277,0.18806645274162292,722.28944732,4428,2357.8935546875,0.001,262,115.02,,
1329584,5059,166185,-185.71473693847656,0.1948634535074234,-0.04915302246809006,696.13400654,4432,3151.822998046875,0.001,262,113.25,,
1329784,5060,166210,-202.06494140625,0.19468244910240173,-0.10070046782493591,704.9933102799998,4436,1667.476806640625,0.001,262,113.39,,
1330000,5061,166237,-164.49172973632812,0.1940564662218094,-0.13066448271274567,703.6026366899999,4437,1604.2703857421875,0.001,262,113.63,,
1330000,,,,,,,,,,,,63.8,1486.6188504
1330144,5062,166255,-182.53976440429688,0.19364090263843536,0.21055594086647034,682.0061312499998,4440,3513.70947265625,0.001,262,114.04,,
1330208,5062,166263,-164.07725524902344,0.19353194534778595,0.2855251729488373,944.8769609100001,4444,1156.9473876953125,0.001,262,109.75,,
1330536,5063,166304,-143.03369140625,0.1929902285337448,-0.5730582475662231,941.4210335199999,4448,1024.154541015625,0.001,262,109.97,,
1330616,5064,166314,-161.22720336914062,0.19283539056777954,-0.7339942455291748,973.33904484,4452,2361.32666015625,0.001,262,103.17,,
1330960,5065,166357,-163.84942626953125,0.1913769543170929,-0.273410439491272,1066.7423406700002,4456,1499.2078857421875,0.001,262,96.01,,
1331336,5066,166404,-198.36431884765625,0.19036194682121277,0.5064599514007568,1151.70460101,4460,1330.48681640625,0.001,262,90.7,,
1331608,5067,166438,-194.09176635742188,0.19016307592391968,0.4172287881374359,1185.27940703,4464,3873.384033203125,0.001,262,81.41,,
1332072,5069,166496,-178.69651794433594,0.18972711265087128,-0.9353073835372925,1181.54543021,4468,752.511474609375,0.001,262,81.61,,
1333056,5072,166619,-241.82098388671875,0.1904200315475464,-0.3111909031867981,1143.6112206700002,4472,2569.60107421875,0.001,262,81.86,,
1333624,5074,166690,-229.04556274414062,0.19108249247074127,0.05000191926956177,1116.66006853,4476,2709.181640625,0.001,262,86.13,,
1333952,5075,166731,-58.50785827636719,0.1918860226869583,-0.6168572902679443,1101.48581397,4480,803.516357421875,0.001,262,89.07,,
1334336,5077,166779,-122.2454833984375,0.19147536158561707,-0.08375176787376404,1142.47377029,4484,978.4187622070312,0.001,262,84.05,,
1334728,5078,166828,-232.45034790039062,0.1910310685634613,0.01632753759622574,1222.62905205,4488,901.2578125,0.001,262,72.45,,
1335008,5079,166863,-135.4442596435547,0.19047634303569794,0.8285270929336548,1211.1317993699997,4492,1121.3629150390625,0.001,262,72.7,,
1335384,5080,166910,-197.50140380859375,0.19180458784103394,0.5762819051742554,1216.23728059,4496,1555.99462890625,0.001,262,72.37,,
1335760,5082,166957,-218.86297607421875,0.19537140429019928,0.9537068009376526,1245.13127182,4500,1226.332763671875,0.001,262,69.95,,
1336136,5083,167004,-176.04649353027344,0.19996948540210724,1.28181791305542,1252.67719284,4504,1539.556884765625,0.001,262,69.28,,
1336672,5085,167071,-173.21255493164062,0.20686715841293335,0.731062650680542,1279.86018771,4508,1096.16259765625,0.001,262,68.95,,
1337264,5087,167145,-140.22103881835938,0.21085089445114136,0.5240905284881592,1256.3080505,4512,1148.614013671875,0.001,262,71.41,,
1337664,5088,167195,-190.02413940429688,0.21231846511363983,0.37632739543914795,1249.4575435999998,4516,1782.045654296875,0.001,262,71.79,,
1338096,5090,167249,-175.69210815429688,0.2129877805709839,-0.5603407621383667,1254.11597512,4520,1184.407958984375,0.001,262,71.52,,
1338616,5091,167314,-165.25820922851562,0.2100915163755417,-0.26046937704086304,1207.64630868,4524,2133.92041015625,0.001,262,80.56,,
1339280,5094,167397,-191.4031524658203,0.20465205609798431,-0.2893397808074951,1191.5807751700002,4528,1511.482421875,0.001,262,84.72,,
1339912,5096,167476,-173.23300170898438,0.19943059980869293,-0.6819373965263367,1206.7548119199998,4532,1457.21533203125,0.001,262,88.73,,
1340000,5096,167487,-195.52536010742188,0.198672354221344,-0.9086781144142151,1206.7548119199998,4532,940.6126708984375,0.001,262,88.73,,
1340000,,,,,,,,,,,,244.0,209.97265559999997
1340144,5099,167505,-175.74603271484375,0.19713124632835388,-0.6928388476371765,1138.09732563,4536,1054.330810546875,0.001,262,90.52,,
1340520,5100,167552,-138.39942932128906,0.1935250163078308,-1.259456992149353,1071.12105853,4540,964.0670776367188,0.001,262,101.6,,
